# https://www.apex-telescope.org/sites/chajnantor/atmosphere/transpwv/showData.php?pwv1=0.6&pwv2=0.5&pwv3=1&fstart=180&fstop=320&elev=45%20%3E
# APEX, Llano de Chajnantor, alt. 5100m 
# First column frequency in GHz. 
# Following column(s) transmissions(s) 
# First row PWVs 
#F/PWV  |  0.600  |  0.000  |  0.000  |  0.000  |  0.000
#__________________________________________
182.20  ,  0.395  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.30  ,  0.371  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.40  ,  0.346  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.50  ,  0.322  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.60  ,  0.300  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.70  ,  0.279  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.80  ,  0.259  ,  0.000  ,  0.000  ,  0.000  ,  0.000
182.90  ,  0.243  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.00  ,  0.229  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.10  ,  0.218  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.20  ,  0.210  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.30  ,  0.207  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.40  ,  0.209  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.50  ,  0.214  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.60  ,  0.224  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.70  ,  0.236  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.80  ,  0.252  ,  0.000  ,  0.000  ,  0.000  ,  0.000
183.90  ,  0.269  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.00  ,  0.289  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.10  ,  0.309  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.20  ,  0.330  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.30  ,  0.347  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.40  ,  0.358  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.50  ,  0.398  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.60  ,  0.425  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.70  ,  0.448  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.80  ,  0.472  ,  0.000  ,  0.000  ,  0.000  ,  0.000
184.90  ,  0.498  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.00  ,  0.521  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.10  ,  0.543  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.20  ,  0.563  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.30  ,  0.583  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.40  ,  0.602  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.50  ,  0.619  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.60  ,  0.636  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.70  ,  0.653  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.80  ,  0.668  ,  0.000  ,  0.000  ,  0.000  ,  0.000
185.90  ,  0.682  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.00  ,  0.696  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.10  ,  0.708  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.20  ,  0.720  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.30  ,  0.731  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.40  ,  0.742  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.50  ,  0.752  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.60  ,  0.762  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.70  ,  0.771  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.80  ,  0.779  ,  0.000  ,  0.000  ,  0.000  ,  0.000
186.90  ,  0.787  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.00  ,  0.794  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.10  ,  0.801  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.20  ,  0.808  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.30  ,  0.815  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.40  ,  0.821  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.50  ,  0.826  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.60  ,  0.832  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.70  ,  0.837  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.80  ,  0.842  ,  0.000  ,  0.000  ,  0.000  ,  0.000
187.90  ,  0.846  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.00  ,  0.851  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.10  ,  0.855  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.20  ,  0.859  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.30  ,  0.863  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.40  ,  0.867  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.50  ,  0.870  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.60  ,  0.873  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.70  ,  0.876  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.80  ,  0.879  ,  0.000  ,  0.000  ,  0.000  ,  0.000
188.90  ,  0.882  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.00  ,  0.885  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.10  ,  0.887  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.20  ,  0.890  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.30  ,  0.892  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.40  ,  0.895  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.50  ,  0.897  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.60  ,  0.899  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.70  ,  0.901  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.80  ,  0.903  ,  0.000  ,  0.000  ,  0.000  ,  0.000
189.90  ,  0.905  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.00  ,  0.907  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.10  ,  0.908  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.20  ,  0.910  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.30  ,  0.911  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.40  ,  0.913  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.50  ,  0.914  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.60  ,  0.915  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.70  ,  0.917  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.80  ,  0.918  ,  0.000  ,  0.000  ,  0.000  ,  0.000
190.90  ,  0.920  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.00  ,  0.921  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.10  ,  0.922  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.20  ,  0.923  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.30  ,  0.924  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.40  ,  0.925  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.50  ,  0.926  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.60  ,  0.927  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.70  ,  0.928  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.80  ,  0.929  ,  0.000  ,  0.000  ,  0.000  ,  0.000
191.90  ,  0.930  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.00  ,  0.931  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.10  ,  0.932  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.20  ,  0.932  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.30  ,  0.933  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.40  ,  0.934  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.50  ,  0.934  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.60  ,  0.935  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.70  ,  0.936  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.80  ,  0.936  ,  0.000  ,  0.000  ,  0.000  ,  0.000
192.90  ,  0.937  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.00  ,  0.937  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.10  ,  0.937  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.20  ,  0.936  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.30  ,  0.931  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.40  ,  0.931  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.50  ,  0.937  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.60  ,  0.939  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.70  ,  0.940  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.80  ,  0.941  ,  0.000  ,  0.000  ,  0.000  ,  0.000
193.90  ,  0.942  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.00  ,  0.942  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.10  ,  0.943  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.20  ,  0.943  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.30  ,  0.943  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.40  ,  0.944  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.50  ,  0.944  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.60  ,  0.944  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.70  ,  0.944  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.80  ,  0.944  ,  0.000  ,  0.000  ,  0.000  ,  0.000
194.90  ,  0.943  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.00  ,  0.943  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.10  ,  0.941  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.20  ,  0.937  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.30  ,  0.926  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.40  ,  0.882  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.50  ,  0.909  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.60  ,  0.929  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.70  ,  0.925  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.80  ,  0.937  ,  0.000  ,  0.000  ,  0.000  ,  0.000
195.90  ,  0.943  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.00  ,  0.946  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.10  ,  0.948  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.20  ,  0.949  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.30  ,  0.950  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.40  ,  0.950  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.50  ,  0.951  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.60  ,  0.952  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.70  ,  0.952  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.80  ,  0.953  ,  0.000  ,  0.000  ,  0.000  ,  0.000
196.90  ,  0.953  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.00  ,  0.953  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.10  ,  0.953  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.20  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.30  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.40  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.50  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.60  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.70  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.80  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
197.90  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.00  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.10  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.20  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.30  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.40  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.50  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.60  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.70  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.80  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
198.90  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.00  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.10  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.20  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.30  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.40  ,  0.951  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.50  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.60  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.70  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.80  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
199.90  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.00  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.10  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.20  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.30  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.40  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.50  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.60  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.70  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.80  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
200.90  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.00  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.10  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.20  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.30  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.40  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.50  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.60  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.70  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.80  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
201.90  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.00  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.10  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.20  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.30  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.40  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.50  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.60  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.70  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.80  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
202.90  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.00  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.10  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.20  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.30  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.40  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.50  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.60  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.70  ,  0.957  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.80  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
203.90  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.00  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.10  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.20  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.30  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.40  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.50  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.60  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.70  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.80  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
204.90  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.00  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.10  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.20  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.30  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.40  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.50  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.60  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.70  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.80  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
205.90  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.00  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.10  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.20  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.30  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.40  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.50  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.60  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.70  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.80  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
206.90  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.00  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.10  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.20  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.30  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.40  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.50  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.60  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.70  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.80  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
207.90  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.00  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.10  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.20  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.30  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.40  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.50  ,  0.949  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.60  ,  0.926  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.70  ,  0.933  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.80  ,  0.951  ,  0.000  ,  0.000  ,  0.000  ,  0.000
208.90  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.00  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.10  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.20  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.30  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.40  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.50  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.60  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.70  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.80  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
209.90  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.00  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.10  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.20  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.30  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.40  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.50  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.60  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.70  ,  0.955  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.80  ,  0.936  ,  0.000  ,  0.000  ,  0.000  ,  0.000
210.90  ,  0.956  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.00  ,  0.959  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.10  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.20  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.30  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.40  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.50  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.60  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.70  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.80  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
211.90  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.00  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.10  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.20  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.30  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.40  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.50  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.60  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.70  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.80  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
212.90  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.00  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.10  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.20  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.30  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.40  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.50  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.60  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.70  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.80  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
213.90  ,  0.963  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.00  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.10  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.20  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.30  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.40  ,  0.962  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.50  ,  0.961  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.60  ,  0.960  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.70  ,  0.958  ,  0.000  ,  0.000  ,  0.000  ,  0.000
214.80  ,  0.954  ,  0.000  ,  0.000  ,  0.000  ,  0.000
